,Angola_wind,eSwatini_wind,South Africa_pv,Namibia_pv,Zimbabwe_pv,Malawi_pv,eSwatini_pv,Mozambique_pv,Botswana_wind,Namibia_wind,Angola_pv,Malawi_wind,Mozambique_wind,Lesotho_wind,Zambia_pv,Botswana_pv,South Africa_wind,Lesotho_pv,Zambia_wind,Zimbabwe_wind
2013-10-31 11:00:00,0.011,0.644,0.792,0.78,0.619,0.605,0.515,0.581,0.223,0.47,0.599,0.323,0.04,0.968,0.336,0.717,0.658,0.809,0.052,0.397
2013-10-31 12:00:00,0.024,0.593,0.707,0.72,0.484,0.495,0.454,0.468,0.389,0.514,0.544,0.269,0.045,0.958,0.246,0.637,0.638,0.709,0.06,0.402
2013-10-31 13:00:00,0.039,0.521,0.5690000000000001,0.611,0.286,0.338,0.357,0.317,0.544,0.541,0.438,0.218,0.069,0.936,0.182,0.509,0.623,0.554,0.068,0.397
2013-10-31 14:00:00,0.059,0.411,0.376,0.448,0.127,0.145,0.205,0.137,0.633,0.5650000000000001,0.29,0.172,0.125,0.893,0.127,0.333,0.615,0.342,0.075,0.385
2013-10-31 15:00:00,0.092,0.311,0.136,0.231,0.041,0.018,0.054,0.019,0.616,0.582,0.141,0.136,0.278,0.796,0.043,0.119,0.612,0.087,0.087,0.376
2013-10-31 16:00:00,0.205,0.351,0.009,0.02,0.0,0.0,0.0,0.0,0.55,0.593,0.028,0.113,0.51,0.581,0.0,0.01,0.5700000000000001,0.004,0.149,0.395
2013-10-31 17:00:00,0.401,0.34,0.0,0.043,0.0,0.0,0.0,0.0,0.621,0.666,0.0,0.071,0.612,0.395,0.0,0.0,0.5,0.0,0.211,0.329
2013-10-31 18:00:00,0.415,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.745,0.678,0.0,0.064,0.642,0.239,0.0,0.0,0.468,0.0,0.227,0.172
2013-10-31 19:00:00,0.325,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.805,0.59,0.0,0.141,0.638,0.126,0.0,0.0,0.462,0.0,0.205,0.064
2013-10-31 20:00:00,0.244,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.795,0.491,0.0,0.3,0.638,0.085,0.0,0.0,0.454,0.0,0.165,0.029
2013-10-31 21:00:00,0.2,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.716,0.425,0.0,0.44,0.644,0.072,0.0,0.0,0.478,0.0,0.125,0.051
2013-10-31 22:00:00,0.179,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.623,0.385,0.0,0.465,0.643,0.06,0.0,0.0,0.513,0.0,0.102,0.119
2013-10-31 23:00:00,0.169,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.5650000000000001,0.387,0.0,0.464,0.623,0.041,0.0,0.0,0.514,0.0,0.095,0.172
2013-11-01 00:00:00,0.162,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.524,0.422,0.0,0.581,0.626,0.027,0.0,0.0,0.47,0.0,0.099,0.221
2013-11-01 01:00:00,0.163,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.466,0.475,0.0,0.744,0.607,0.019,0.0,0.0,0.401,0.0,0.111,0.261
2013-11-01 02:00:00,0.152,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.387,0.525,0.0,0.738,0.497,0.018,0.0,0.0,0.335,0.0,0.127,0.205
2013-11-01 03:00:00,0.131,0.049,0.0,0.0,0.0,0.003,0.004,0.005,0.315,0.5630000000000001,0.0,0.677,0.427,0.009,0.0,0.0,0.286,0.0,0.125,0.123
2013-11-01 04:00:00,0.122,0.022,0.056,0.002,0.048,0.097,0.112,0.098,0.22,0.583,0.0,0.651,0.358,0.006,0.045,0.028,0.173,0.102,0.065,0.051
2013-11-01 05:00:00,0.067,0.009,0.266,0.125,0.166,0.265,0.317,0.28,0.304,0.448,0.061,0.6920000000000001,0.723,0.075,0.179,0.206,0.23,0.339,0.029,0.034
2013-11-01 06:00:00,0.036,0.001,0.476,0.35,0.308,0.428,0.501,0.454,0.316,0.298,0.199,0.623,0.73,0.136,0.271,0.41,0.12,0.553,0.003,0.24
2013-11-01 07:00:00,0.01,0.01,0.639,0.542,0.442,0.554,0.637,0.5650000000000001,0.14,0.051,0.294,0.502,0.597,0.162,0.355,0.5740000000000001,0.051,0.712,0.0,0.373
2013-11-01 08:00:00,0.001,0.023,0.747,0.681,0.514,0.633,0.72,0.63,0.037,0.0,0.365,0.381,0.443,0.195,0.437,0.685,0.029,0.812,0.0,0.462
2013-11-01 09:00:00,0.0,0.046,0.803,0.762,0.541,0.663,0.748,0.647,0.013,0.0,0.372,0.287,0.335,0.286,0.437,0.746,0.035,0.858,0.0,0.466
2013-11-01 10:00:00,0.0,0.102,0.805,0.793,0.534,0.648,0.719,0.633,0.035,0.001,0.369,0.219,0.253,0.39,0.425,0.758,0.061,0.854,0.001,0.367
2013-11-01 11:00:00,0.0,0.153,0.753,0.778,0.503,0.586,0.658,0.5730000000000001,0.095,0.02,0.316,0.159,0.195,0.448,0.38,0.725,0.102,0.797,0.001,0.242
2013-11-01 12:00:00,0.002,0.178,0.657,0.718,0.426,0.48,0.5680000000000001,0.463,0.179,0.062,0.285,0.112,0.163,0.451,0.303,0.644,0.156,0.68,0.001,0.161
2013-11-01 13:00:00,0.01,0.167,0.53,0.609,0.306,0.326,0.42,0.315,0.261,0.111,0.229,0.078,0.152,0.428,0.228,0.515,0.225,0.513,0.001,0.128
2013-11-01 14:00:00,0.022,0.158,0.343,0.447,0.164,0.143,0.232,0.137,0.325,0.151,0.188,0.057,0.164,0.381,0.15,0.336,0.304,0.308,0.002,0.124
2013-11-01 15:00:00,0.034,0.208,0.128,0.231,0.043,0.021,0.043,0.02,0.37,0.189,0.121,0.049,0.268,0.306,0.049,0.119,0.389,0.092,0.007,0.169
2013-11-01 16:00:00,0.076,0.331,0.015,0.017,0.0,0.0,0.0,0.0,0.436,0.251,0.027,0.047,0.489,0.198,0.0,0.01,0.448,0.007,0.036,0.293
2013-11-01 17:00:00,0.156,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.443,0.0,0.022,0.66,0.147,0.0,0.0,0.486,0.0,0.067,0.379
2013-11-01 18:00:00,0.194,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.769,0.581,0.0,0.006,0.735,0.121,0.0,0.0,0.562,0.0,0.079,0.421
2013-11-01 19:00:00,0.199,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.8200000000000001,0.648,0.0,0.023,0.742,0.094,0.0,0.0,0.687,0.0,0.076,0.464
2013-11-01 20:00:00,0.201,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.8320000000000001,0.675,0.0,0.106,0.733,0.067,0.0,0.0,0.728,0.0,0.069,0.505
2013-11-01 21:00:00,0.205,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.8200000000000001,0.707,0.0,0.188,0.718,0.047,0.0,0.0,0.666,0.0,0.072,0.517
2013-11-01 22:00:00,0.207,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.806,0.741,0.0,0.207,0.708,0.04,0.0,0.0,0.488,0.0,0.087,0.419
2013-11-01 23:00:00,0.198,0.174,0.0,0.0,0.0,0.0,0.0,0.0,0.797,0.762,0.0,0.352,0.722,0.043,0.0,0.0,0.353,0.0,0.096,0.411
2013-11-02 00:00:00,0.18,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.785,0.772,0.0,0.731,0.761,0.053,0.0,0.0,0.297,0.0,0.082,0.457
2013-11-02 01:00:00,0.16,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.761,0.777,0.0,0.793,0.767,0.071,0.0,0.0,0.286,0.0,0.063,0.431
2013-11-02 02:00:00,0.144,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.717,0.786,0.0,0.759,0.7010000000000001,0.1,0.0,0.0,0.284,0.0,0.052,0.345
2013-11-02 03:00:00,0.149,0.042,0.0,0.0,0.0,0.003,0.005,0.008,0.657,0.796,0.0,0.711,0.636,0.127,0.0,0.0,0.305,0.001,0.05,0.261
2013-11-02 04:00:00,0.16,0.058,0.056,0.002,0.042,0.101,0.115,0.128,0.487,0.796,0.0,0.721,0.664,0.131,0.036,0.027,0.379,0.091,0.037,0.36
2013-11-02 05:00:00,0.085,0.16,0.258,0.125,0.13,0.276,0.286,0.305,0.315,0.719,0.064,0.77,0.767,0.09,0.163,0.208,0.5650000000000001,0.33,0.08,0.591
2013-11-02 06:00:00,0.011,0.19,0.472,0.348,0.214,0.438,0.471,0.459,0.304,0.743,0.183,0.729,0.669,0.034,0.248,0.412,0.448,0.548,0.068,0.546
2013-11-02 07:00:00,0.0,0.175,0.634,0.541,0.204,0.559,0.626,0.5680000000000001,0.132,0.55,0.304,0.637,0.462,0.014,0.303,0.5760000000000001,0.313,0.708,0.028,0.376
2013-11-02 08:00:00,0.0,0.136,0.744,0.677,0.231,0.633,0.668,0.633,0.054,0.266,0.444,0.517,0.263,0.008,0.353,0.6880000000000001,0.231,0.81,0.011,0.169
2013-11-02 09:00:00,0.0,0.092,0.801,0.757,0.303,0.659,0.657,0.655,0.02,0.093,0.561,0.399,0.138,0.001,0.306,0.746,0.184,0.858,0.006,0.042
2013-11-02 10:00:00,0.001,0.08,0.812,0.789,0.354,0.64,0.59,0.634,0.011,0.036,0.629,0.302,0.064,0.0,0.27,0.759,0.157,0.857,0.006,0.006
2013-11-02 11:00:00,0.004,0.094,0.776,0.775,0.378,0.5750000000000001,0.529,0.5700000000000001,0.014,0.013,0.643,0.223,0.023,0.001,0.227,0.726,0.154,0.804,0.01,0.001
2013-11-02 12:00:00,0.01,0.159,0.6920000000000001,0.714,0.33,0.465,0.401,0.462,0.024,0.003,0.583,0.16,0.009,0.01,0.188,0.647,0.178,0.7020000000000001,0.029,0.0
2013-11-02 13:00:00,0.015,0.258,0.557,0.604,0.225,0.312,0.281,0.308,0.035,0.001,0.471,0.112,0.009,0.02,0.153,0.518,0.225,0.547,0.08,0.0
2013-11-02 14:00:00,0.018,0.352,0.368,0.441,0.117,0.139,0.152,0.135,0.04,0.001,0.317,0.078,0.028,0.029,0.09,0.338,0.274,0.335,0.171,0.001
2013-11-02 15:00:00,0.019,0.4,0.133,0.226,0.034,0.023,0.046,0.02,0.043,0.005,0.151,0.058,0.176,0.041,0.022,0.118,0.329,0.087,0.252,0.002
2013-11-02 16:00:00,0.028,0.404,0.009,0.019,0.0,0.0,0.0,0.0,0.068,0.039,0.031,0.052,0.741,0.06,0.0,0.009,0.443,0.006,0.264,0.024
2013-11-02 17:00:00,0.06,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.275,0.0,0.03,0.97,0.074,0.0,0.0,0.642,0.0,0.235,0.06
2013-11-02 18:00:00,0.104,0.466,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.631,0.0,0.018,0.967,0.065,0.0,0.0,0.717,0.0,0.221,0.106
2013-11-02 19:00:00,0.152,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.349,0.772,0.0,0.026,0.94,0.053,0.0,0.0,0.7030000000000001,0.0,0.254,0.17
2013-11-02 20:00:00,0.177,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.489,0.81,0.0,0.073,0.926,0.048,0.0,0.0,0.656,0.0,0.304,0.239
2013-11-02 21:00:00,0.195,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.584,0.8140000000000001,0.0,0.111,0.864,0.03,0.0,0.0,0.608,0.0,0.359,0.304
2013-11-02 22:00:00,0.219,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.618,0.805,0.0,0.116,0.771,0.023,0.0,0.0,0.5700000000000001,0.0,0.462,0.353
2013-11-02 23:00:00,0.23,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.603,0.787,0.0,0.135,0.717,0.015,0.0,0.0,0.518,0.0,0.503,0.399
2013-11-03 00:00:00,0.235,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.5720000000000001,0.771,0.0,0.294,0.7010000000000001,0.007,0.0,0.0,0.483,0.0,0.458,0.42
2013-11-03 01:00:00,0.236,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.553,0.759,0.0,0.264,0.66,0.008,0.0,0.0,0.45,0.0,0.366,0.407
2013-11-03 02:00:00,0.233,0.218,0.0,0.0,0.0,0.0,0.0,0.0,0.512,0.759,0.0,0.178,0.652,0.017,0.0,0.0,0.431,0.0,0.355,0.434
2013-11-03 03:00:00,0.224,0.192,0.0,0.0,0.0,0.003,0.005,0.005,0.477,0.759,0.0,0.129,0.642,0.013,0.0,0.0,0.43,0.001,0.383,0.489
2013-11-03 04:00:00,0.198,0.207,0.056,0.002,0.078,0.098,0.113,0.074,0.374,0.759,0.001,0.123,0.798,0.01,0.032,0.027,0.251,0.091,0.506,0.677
2013-11-03 05:00:00,0.068,0.18,0.27,0.122,0.248,0.251,0.301,0.182,0.237,0.611,0.086,0.126,0.85,0.029,0.13,0.207,0.092,0.33,0.671,0.732
2013-11-03 06:00:00,0.003,0.071,0.476,0.34,0.431,0.387,0.504,0.264,0.253,0.616,0.257,0.093,0.8250000000000001,0.052,0.236,0.406,0.012,0.549,0.717,0.636
2013-11-03 07:00:00,0.0,0.009,0.636,0.528,0.554,0.481,0.638,0.303,0.145,0.383,0.408,0.066,0.781,0.067,0.36,0.5640000000000001,0.0,0.705,0.625,0.48
2013-11-03 08:00:00,0.0,0.0,0.743,0.663,0.589,0.547,0.742,0.343,0.06,0.148,0.514,0.041,0.752,0.087,0.493,0.671,0.0,0.804,0.516,0.34
2013-11-03 09:00:00,0.001,0.0,0.798,0.744,0.52,0.5720000000000001,0.767,0.344,0.028,0.041,0.536,0.014,0.747,0.121,0.5640000000000001,0.73,0.0,0.85,0.443,0.253
2013-11-03 10:00:00,0.002,0.0,0.805,0.777,0.448,0.579,0.732,0.254,0.019,0.007,0.531,0.012,0.771,0.14,0.5650000000000001,0.743,0.0,0.847,0.37,0.216
2013-11-03 11:00:00,0.006,0.0,0.768,0.763,0.342,0.519,0.6930000000000001,0.209,0.014,0.0,0.566,0.012,0.808,0.137,0.526,0.71,0.0,0.797,0.318,0.219
2013-11-03 12:00:00,0.01,0.037,0.683,0.7030000000000001,0.229,0.427,0.553,0.17,0.011,0.0,0.501,0.014,0.844,0.139,0.454,0.631,0.002,0.6970000000000001,0.321,0.26
2013-11-03 13:00:00,0.018,0.119,0.547,0.594,0.143,0.294,0.411,0.106,0.013,0.0,0.393,0.031,0.861,0.142,0.352,0.503,0.005,0.544,0.377,0.318
2013-11-03 14:00:00,0.025,0.228,0.359,0.433,0.08,0.14,0.232,0.048,0.022,0.0,0.279,0.104,0.865,0.139,0.203,0.327,0.011,0.335,0.445,0.371
2013-11-03 15:00:00,0.029,0.344,0.129,0.222,0.025,0.023,0.045,0.007,0.042,0.0,0.152,0.201,0.85,0.121,0.058,0.115,0.018,0.085,0.52,0.395
2013-11-03 16:00:00,0.044,0.375,0.01,0.021,0.0,0.0,0.001,0.0,0.111,0.006,0.034,0.362,0.8140000000000001,0.082,0.0,0.011,0.03,0.005,0.558,0.326
2013-11-03 17:00:00,0.081,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.072,0.0,0.5750000000000001,0.802,0.04,0.0,0.0,0.037,0.0,0.541,0.277
2013-11-03 18:00:00,0.146,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.493,0.239,0.0,0.726,0.794,0.015,0.0,0.0,0.041,0.0,0.509,0.254
2013-11-03 19:00:00,0.254,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.676,0.459,0.0,0.799,0.745,0.003,0.0,0.0,0.037,0.0,0.457,0.219
2013-11-03 20:00:00,0.375,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.781,0.627,0.0,0.844,0.664,0.001,0.0,0.0,0.028,0.0,0.39,0.197
2013-11-03 21:00:00,0.388,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.722,0.0,0.865,0.55,0.0,0.0,0.0,0.015,0.0,0.362,0.166
2013-11-03 22:00:00,0.318,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.7020000000000001,0.767,0.0,0.906,0.404,0.0,0.0,0.0,0.008,0.0,0.297,0.197
2013-11-03 23:00:00,0.239,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.657,0.784,0.0,0.921,0.277,0.0,0.0,0.0,0.009,0.0,0.362,0.252
2013-11-04 00:00:00,0.169,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.782,0.0,0.892,0.239,0.0,0.0,0.0,0.023,0.0,0.443,0.297
2013-11-04 01:00:00,0.093,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.626,0.769,0.0,0.8150000000000001,0.207,0.0,0.0,0.0,0.066,0.0,0.483,0.347
2013-11-04 02:00:00,0.047,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.682,0.749,0.0,0.6970000000000001,0.2,0.0,0.0,0.0,0.161,0.0,0.626,0.343
2013-11-04 03:00:00,0.033,0.025,0.0,0.0,0.0,0.003,0.005,0.007,0.731,0.717,0.0,0.5680000000000001,0.191,0.0,0.0,0.0,0.304,0.0,0.808,0.334
2013-11-04 04:00:00,0.037,0.032,0.055,0.002,0.062,0.1,0.109,0.108,0.593,0.68,0.0,0.526,0.418,0.001,0.02,0.029,0.324,0.1,0.806,0.442
2013-11-04 05:00:00,0.02,0.035,0.261,0.119,0.158,0.273,0.315,0.268,0.67,0.456,0.069,0.494,0.459,0.032,0.097,0.195,0.105,0.33,0.838,0.587
2013-11-04 06:00:00,0.008,0.018,0.463,0.332,0.261,0.439,0.502,0.422,0.596,0.326,0.212,0.434,0.417,0.166,0.177,0.39,0.12,0.536,0.8300000000000001,0.55
2013-11-04 07:00:00,0.027,0.002,0.614,0.514,0.368,0.5640000000000001,0.636,0.542,0.375,0.239,0.336,0.368,0.404,0.289,0.256,0.548,0.132,0.6900000000000001,0.851,0.469
2013-11-04 08:00:00,0.049,0.0,0.717,0.648,0.447,0.641,0.719,0.624,0.193,0.123,0.399,0.306,0.408,0.377,0.257,0.658,0.13,0.789,0.879,0.386
2013-11-04 09:00:00,0.064,0.0,0.772,0.731,0.487,0.67,0.756,0.648,0.112,0.06,0.442,0.249,0.427,0.396,0.237,0.718,0.135,0.837,0.863,0.306
2013-11-04 10:00:00,0.08,0.0,0.781,0.764,0.508,0.651,0.745,0.626,0.087,0.03,0.491,0.203,0.451,0.365,0.292,0.733,0.133,0.836,0.778,0.243
2013-11-04 11:00:00,0.092,0.019,0.745,0.751,0.483,0.587,0.687,0.521,0.076,0.02,0.48,0.175,0.515,0.325,0.285,0.7030000000000001,0.14,0.787,0.604,0.205
2013-11-04 12:00:00,0.083,0.068,0.663,0.6920000000000001,0.408,0.469,0.585,0.381,0.068,0.015,0.433,0.167,0.613,0.294,0.249,0.626,0.162,0.6890000000000001,0.416,0.182
2013-11-04 13:00:00,0.064,0.132,0.531,0.585,0.297,0.293,0.431,0.271,0.065,0.013,0.37,0.184,0.682,0.271,0.223,0.501,0.195,0.538,0.318,0.169
2013-11-04 14:00:00,0.051,0.295,0.349,0.426,0.17,0.133,0.236,0.134,0.065,0.015,0.274,0.237,0.721,0.244,0.185,0.326,0.225,0.331,0.281,0.163
2013-11-04 15:00:00,0.042,0.44,0.126,0.218,0.052,0.021,0.042,0.025,0.064,0.023,0.121,0.342,0.739,0.194,0.062,0.115,0.245,0.083,0.269,0.165
2013-11-04 16:00:00,0.056,0.451,0.011,0.021,0.0,0.0,0.001,0.0,0.081,0.046,0.023,0.489,0.705,0.117,0.0,0.011,0.274,0.005,0.305,0.209
2013-11-04 17:00:00,0.115,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.118,0.0,0.639,0.675,0.066,0.0,0.0,0.32,0.0,0.389,0.271
2013-11-04 18:00:00,0.207,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.139,0.172,0.0,0.749,0.661,0.038,0.0,0.0,0.373,0.0,0.413,0.323
2013-11-04 19:00:00,0.251,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.194,0.0,0.8130000000000001,0.533,0.027,0.0,0.0,0.446,0.0,0.426,0.383
2013-11-04 20:00:00,0.216,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.249,0.201,0.0,0.8230000000000001,0.386,0.023,0.0,0.0,0.518,0.0,0.461,0.425
2013-11-04 21:00:00,0.13,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.318,0.219,0.0,0.794,0.3,0.03,0.0,0.0,0.557,0.0,0.462,0.417
2013-11-04 22:00:00,0.079,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.397,0.269,0.0,0.735,0.253,0.044,0.0,0.0,0.546,0.0,0.482,0.39
2013-11-04 23:00:00,0.051,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.494,0.342,0.0,0.636,0.201,0.054,0.0,0.0,0.511,0.0,0.491,0.349
2013-11-05 00:00:00,0.03,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.558,0.419,0.0,0.531,0.164,0.068,0.0,0.0,0.466,0.0,0.45,0.318
2013-11-05 01:00:00,0.023,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.5660000000000001,0.45,0.0,0.447,0.135,0.087,0.0,0.0,0.402,0.0,0.355,0.3
2013-11-05 02:00:00,0.015,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0.541,0.475,0.0,0.381,0.108,0.092,0.0,0.0,0.337,0.0,0.395,0.281
2013-11-05 03:00:00,0.009,0.277,0.0,0.0,0.0,0.002,0.005,0.009,0.488,0.5,0.0,0.334,0.078,0.086,0.0,0.0,0.31,0.001,0.453,0.263
2013-11-05 04:00:00,0.008,0.178,0.057,0.005,0.074,0.088,0.119,0.124,0.376,0.515,0.0,0.334,0.078,0.059,0.043,0.032,0.228,0.098,0.515,0.145
2013-11-05 05:00:00,0.019,0.083,0.249,0.112,0.233,0.219,0.32,0.308,0.295,0.361,0.059,0.339,0.056,0.053,0.194,0.169,0.111,0.32,0.747,0.225
2013-11-05 06:00:00,0.08,0.08,0.442,0.296,0.396,0.375,0.498,0.466,0.299,0.633,0.187,0.297,0.045,0.23,0.358,0.329,0.236,0.52,0.764,0.143
2013-11-05 07:00:00,0.106,0.016,0.589,0.471,0.534,0.49,0.626,0.583,0.228,0.68,0.32,0.239,0.054,0.349,0.492,0.466,0.466,0.669,0.685,0.074
2013-11-05 08:00:00,0.172,0.0,0.6920000000000001,0.612,0.631,0.5650000000000001,0.705,0.654,0.144,0.601,0.439,0.182,0.063,0.436,0.585,0.601,0.48,0.765,0.5680000000000001,0.041
2013-11-05 09:00:00,0.251,0.0,0.746,0.6930000000000001,0.6890000000000001,0.589,0.74,0.683,0.091,0.462,0.527,0.124,0.066,0.417,0.631,0.6970000000000001,0.469,0.811,0.427,0.024
2013-11-05 10:00:00,0.31,0.015,0.755,0.722,0.6970000000000001,0.5750000000000001,0.729,0.661,0.064,0.306,0.548,0.08,0.07,0.366,0.631,0.711,0.448,0.809,0.305,0.018
2013-11-05 11:00:00,0.31,0.048,0.72,0.6930000000000001,0.634,0.517,0.673,0.594,0.045,0.183,0.495,0.062,0.083,0.32,0.582,0.672,0.436,0.761,0.232,0.017
2013-11-05 12:00:00,0.274,0.094,0.641,0.5740000000000001,0.52,0.412,0.5750000000000001,0.481,0.031,0.15,0.38,0.058,0.112,0.266,0.462,0.585,0.417,0.665,0.19,0.019
2013-11-05 13:00:00,0.228,0.172,0.507,0.451,0.352,0.279,0.424,0.325,0.022,0.145,0.254,0.059,0.157,0.203,0.334,0.438,0.381,0.518,0.169,0.023
2013-11-05 14:00:00,0.17,0.315,0.33,0.298,0.203,0.135,0.232,0.139,0.019,0.139,0.163,0.064,0.23,0.143,0.18,0.217,0.329,0.318,0.157,0.033
2013-11-05 15:00:00,0.1,0.402,0.123,0.158,0.056,0.022,0.041,0.021,0.019,0.126,0.079,0.072,0.393,0.095,0.056,0.088,0.298,0.083,0.203,0.058
2013-11-05 16:00:00,0.044,0.451,0.016,0.045,0.0,0.0,0.001,0.0,0.026,0.149,0.016,0.075,0.578,0.059,0.0,0.012,0.32,0.007,0.335,0.167
2013-11-05 17:00:00,0.017,0.402,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.331,0.0,0.069,0.663,0.041,0.0,0.0,0.398,0.0,0.465,0.334
2013-11-05 18:00:00,0.01,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.553,0.0,0.056,0.74,0.042,0.0,0.0,0.459,0.0,0.509,0.448
2013-11-05 19:00:00,0.013,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.556,0.0,0.045,0.627,0.048,0.0,0.0,0.504,0.0,0.507,0.494
2013-11-05 20:00:00,0.021,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.377,0.0,0.04,0.451,0.057,0.0,0.0,0.525,0.0,0.445,0.489
2013-11-05 21:00:00,0.028,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.191,0.191,0.0,0.049,0.307,0.064,0.0,0.0,0.526,0.0,0.373,0.443
2013-11-05 22:00:00,0.04,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.065,0.0,0.093,0.18,0.07,0.0,0.0,0.528,0.0,0.261,0.398
2013-11-05 23:00:00,0.052,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.368,0.015,0.0,0.197,0.095,0.076,0.0,0.0,0.562,0.0,0.203,0.364
2013-11-06 00:00:00,0.056,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.414,0.033,0.0,0.359,0.054,0.097,0.0,0.0,0.64,0.0,0.119,0.327
2013-11-06 01:00:00,0.05,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.025,0.0,0.478,0.039,0.142,0.0,0.0,0.71,0.0,0.1,0.284
2013-11-06 02:00:00,0.036,0.373,0.0,0.0,0.0,0.0,0.0,0.0,0.249,0.002,0.0,0.476,0.037,0.204,0.0,0.0,0.751,0.0,0.093,0.245
2013-11-06 03:00:00,0.021,0.411,0.0,0.0,0.0,0.003,0.005,0.009,0.196,0.0,0.0,0.43,0.038,0.252,0.0,0.0,0.767,0.002,0.104,0.212
2013-11-06 04:00:00,0.008,0.247,0.061,0.004,0.077,0.099,0.116,0.13,0.124,0.001,0.0,0.423,0.055,0.197,0.038,0.024,0.554,0.097,0.177,0.092
2013-11-06 05:00:00,0.0,0.06,0.24,0.113,0.249,0.271,0.308,0.311,0.221,0.0,0.064,0.376,0.047,0.203,0.164,0.127,0.392,0.307,0.477,0.139
2013-11-06 06:00:00,0.003,0.026,0.421,0.31,0.42,0.437,0.486,0.469,0.291,0.009,0.216,0.23,0.027,0.506,0.332,0.239,0.663,0.492,0.601,0.104
2013-11-06 07:00:00,0.009,0.036,0.448,0.49,0.556,0.559,0.612,0.582,0.194,0.032,0.371,0.103,0.007,0.624,0.514,0.275,0.674,0.642,0.502,0.056
2013-11-06 08:00:00,0.01,0.088,0.452,0.625,0.645,0.634,0.684,0.648,0.112,0.051,0.489,0.043,0.002,0.663,0.601,0.29,0.645,0.738,0.345,0.03
2013-11-06 09:00:00,0.009,0.133,0.581,0.709,0.685,0.662,0.719,0.669,0.066,0.072,0.573,0.02,0.002,0.6940000000000001,0.643,0.33,0.629,0.776,0.226,0.013
2013-11-06 10:00:00,0.005,0.171,0.736,0.744,0.674,0.644,0.715,0.647,0.042,0.098,0.606,0.011,0.009,0.728,0.644,0.381,0.581,0.758,0.158,0.005
2013-11-06 11:00:00,0.002,0.219,0.524,0.732,0.592,0.581,0.661,0.582,0.028,0.128,0.583,0.011,0.027,0.747,0.599,0.4,0.583,0.611,0.13,0.001
